DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4023880,Antimony trioxide,1309-64-4,ADCOVFLJGNWWNZ-UHFFFAOYSA-N,"Distiboxane-1,3-dione",O=[Sb]O[Sb]=O,InChI=1S/3O.2Sb,O3Sb2,291.517,289.792360,117,42,42,620,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020561,Endrin,72-20-8,DFBKLUNHFCTMDC-GKRDHZSOSA-N,"rel-(1aR,2R,2aR,3R,6S,6aS,7S,7aS)-3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-2,7:3,6-dimethanonaphtho[2,3-b]oxirene",ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,"InChI=1S/C12H8Cl6O/c13-8-9(14)11(16)5-3-1-2(6-7(3)19-6)4(5)10(8,15)12(11,17)18/h2-7H,1H2/t2-,3+,4-,5+,6-,7+,10-,11+",C12H8Cl6O,380.9,377.870631,182,284,30,55,1,144/920,16.0,920
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50883502,Lead sulphate,7446-14-2,KEQXNNJHMWSZHK-UHFFFAOYSA-L,,[Pb++].[O-]S([O-])(=O)=O,"InChI=1S/H2O4S.Pb/c1-5(2,3)4;/h(H2,1,2,3,4);/q;+2/p-2",O4PbS,303.3,303.928383,65,,59,251,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9029645,Ammonium hydrogen difluoride,1341-49-7,KVBCYCWRDBDGBG-UHFFFAOYSA-N,Ammonium fluoride--hydrogen fluoride (1/1/1),[NH4+].F.[F-],InChI=1S/2FH.H3N/h2*1H;1H3,F2H5N,57.044,57.039005,76,92,25,104,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021982,Butyl acetate,123-86-4,DKPFZGUDAPQIHT-UHFFFAOYSA-N,Butyl acetate,CCCCOC(C)=O,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",C6H12O2,116.16,116.083730,224,120,263,8739,2,10/401,2.0,401
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1050462,Ammonium bisulfite,10192-30-0,ZETCGWYACBNPIH-UHFFFAOYSA-N,Ammonium hydrogen sulfite,[NH4+].OS([O-])=O,"InChI=1S/H3N.H2O3S/c;1-4(2)3/h1H3;(H2,1,2,3)",H5NO3S,99.1,98.999014,64,8,25,378,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020686,Lindane,58-89-9,JLYXXMFPNIAWKQ-GNIYUCBRSA-N,"(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,"InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H/t1-,2-,3-,4+,5+,6+",C6H6Cl6,290.81,287.860066,239,4371,425,76,1,97/975,10.0,975
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4024018,Dicamba,1918-00-9,IWEDIXLBFLAXBO-UHFFFAOYSA-N,"3,6-Dichloro-2-methoxybenzoic acid",COC1=C(Cl)C=CC(Cl)=C1C(O)=O,"InChI=1S/C8H6Cl2O3/c1-13-7-5(10)3-2-4(9)6(7)8(11)12/h2-3H,1H3,(H,11,12)",C8H6Cl2O3,221.03,219.969400,196,148,151,46,1,25/915,3.0,915
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9058818,"1,1-Dichloropropane",78-99-9,WIHMGGWNMISDNJ-UHFFFAOYSA-N,"1,1-Dichloropropane",CCC(Cl)Cl,"InChI=1S/C3H6Cl2/c1-2-3(4)5/h3H,2H2,1H3",C3H6Cl2,112.98,111.984656,52,,59,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID201023223,Nitrophenol,25154-55-6,,,"OC1=CC=CC=C1.[O-][N+](*)=O |c:3,5,t:1,lp:0:2,7:3,10:2,m:9:4.5.6|",,C6H5NO3,139.11,139.026943,12,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00927384,"(2,4,5-Trichlorophenoxy)acetic acid--1-aminopropan-2-ol (1/1)",1319-72-8,WLTODFLUDPNNBX-UHFFFAOYSA-N,"(2,4,5-Trichlorophenoxy)acetic acid--1-aminopropan-2-ol (1/1)",CC(O)CN.OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,"InChI=1S/C8H5Cl3O3.C3H9NO/c9-4-1-6(11)7(2-5(4)10)14-3-8(12)13;1-3(5)2-4/h1-2H,3H2,(H,12,13);3,5H,2,4H2,1H3",C11H14Cl3NO4,330.59,328.998841,8,,10,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4024276,Propargite,2312-35-8,ZYHMJXZULPZUED-UHFFFAOYSA-N,2-(4-tert-Butylphenoxy)cyclohexyl prop-2-yn-1-yl sulfite,CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,"InChI=1/C19H26O4S/c1-5-14-21-24(20)23-18-9-7-6-8-17(18)22-16-12-10-15(11-13-16)19(2,3)4/h1,10-13,17-18H,6-9,14H2,2-4H3",C19H26O4S,350.47,350.155180,173,33,126,,1,373/1096,34.0,1096
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020243,Captan,133-06-2,LDVVMCZRFWMZSG-OLQVQODUSA-N,"2-[(Trichloromethyl)sulfanyl]-3a,4,7,7a-tetrahydro-1H-isoindole-1,3(2H)-dione",[H][C@@]12CC=CC[C@]1([H])C(=O)N(SC(Cl)(Cl)Cl)C2=O,"InChI=1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2/t5-,6+",C9H8Cl3NO2S,300.58,298.934133,217,308,98,9,1,289/1062,27.0,1062
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5029687,Phosphorous trichloride,7719-12-2,FAIAAWCVCHQXDN-UHFFFAOYSA-N,Phosphorous trichloride,ClP(Cl)Cl,InChI=1S/Cl3P/c1-4(2)3,Cl3P,137.32,135.880320,78,20,62,2,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022004,"1,3-Dichloropropane",142-28-9,YHRUOJUYPBUZOS-UHFFFAOYSA-N,"1,3-Dichloropropane",ClCCCCl,InChI=1S/C3H6Cl2/c4-2-1-3-5/h1-3H2,C3H6Cl2,112.98,111.984656,128,13,113,11,2,5/408,1.0,408
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020273,Chlorine,7782-50-5,KZBUYRJDOAKODT-UHFFFAOYSA-N,Chlorine,ClCl,InChI=1S/Cl2/c1-2,Cl2,70.9,69.937705,143,9918,52,174,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041854,Dichlorobenzene,25321-22-6,,,,,,, ,42,,,1,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021124,Phenol,108-95-2,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Phenol,OC1=CC=CC=C1,"InChI=1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H",C6H6O,94.113,94.041865,324,4884,578,1018,2,22/917,2.0,917
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70908605,Copper(2+) sulfate--ammonia--water (1/1/4/1),10380-29-7,ABAHXVHZPFQSDZ-UHFFFAOYSA-L,Copper(2+) sulfate--ammonia--water (1/1/4/1),N.N.N.N.O.[Cu++].[O-]S([O-])(=O)=O,"InChI=1S/Cu.4H3N.H2O4S.H2O/c;;;;;1-5(2,3)4;/h;4*1H3;(H2,1,2,3,4);1H2/q+2;;;;;;/p-2",CuH14N4O5S,245.74,244.998089,11,,22,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID901010229,Nitrotoluene,1321-12-6,,,"CC1=CC=CC=C1.[O-][N+](*)=O |c:3,5,t:1,lp:7:3,10:2,m:9:6.5.4|",,C7H7NO2,137.138,137.047678,20,,,,4, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00894224,Zinc dithionite,7779-86-4,PENRVBJTRIYHOA-UHFFFAOYSA-L,Zinc dithionite,[Zn++].[O-]S(=O)S([O-])=O,"InChI=1S/H2O4S2.Zn/c1-5(2)6(3)4;/h(H,1,2)(H,3,4);/q;+2/p-2",O4S2Zn,193.5,191.852943,35,,18,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5023873,Ammonium acetate,631-61-8,USFZMSVCRYTOJT-UHFFFAOYSA-N,Ammonium acetate,[NH4+].CC([O-])=O,"InChI=1S/C2H4O2.H3N/c1-2(3)4;/h1H3,(H,3,4);1H3",C2H7NO2,77.083,77.047678,106,589,156,335,2,0/3,0.0,3
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034499,Pyrethrin I,121-21-1,ROVGZAWFACYCSP-VUMXUWRFSA-N,"(1S)-2-Methyl-4-oxo-3-[(2Z)-penta-2,4-dien-1-yl]cyclopent-2-en-1-yl (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropane-1-carboxylate",CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(C\C=C/C=C)=C2C)C1(C)C,"InChI=1S/C21H28O3/c1-7-8-9-10-15-14(4)18(12-17(15)22)24-20(23)19-16(11-13(2)3)21(19,5)6/h7-9,11,16,18-19H,1,10,12H2,2-6H3/b9-8-/t16-,18+,19+/m1/s1",C21H28O3,328.452,328.203845,93,11,36,6,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4042092,Lead arsenate,7784-40-9,UWRBYRMOUPAKLM-UHFFFAOYSA-L,,[Pb++].O[As]([O-])([O-])=O,"InChI=1S/AsH3O4.Pb/c2-1(3,4)5;/h(H3,2,3,4,5);/q;+2/p-2",AsHO4Pb,347.1,347.885732,54,36,21,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8034798,Paraformaldehyde,30525-89-4,,,,,,, ,81,625,,43,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0024717,Calcium monochromate,13765-19-0,RFAFBXGYHBOUMV-UHFFFAOYSA-N,Calcium tetraoxidochromate(2-),[Ca++].[O-][Cr]([O-])(=O)=O,InChI=1S/Ca.Cr.4O/q+2;;;;2*-1,CaCrO4,156.07,155.882755,59,18,43,20,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5029710,Phosphoric trichloride,10025-87-3,XHXFXVLFKHQFAL-UHFFFAOYSA-N,Phosphoric trichloride,ClP(Cl)(Cl)=O,"InChI=1S/Cl3OP/c1-5(2,3)4",Cl3OP,153.32,151.875235,110,62,76,8,2,3/235,1.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029634,Sodium hydroxide,1310-73-2,HEMHJVSKTPXQMS-UHFFFAOYSA-M,Sodium hydroxide,[OH-].[Na+],InChI=1S/Na.H2O/h;1H2/q+1;/p-1,HNaO,39.997,39.992509,185,4394,459,5278,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7023801,Tetraethyl lead,78-00-2,MRMOZBOQVYRSEM-UHFFFAOYSA-N,Tetraethylplumbane,CC[Pb](CC)(CC)CC,"InChI=1S/4C2H5.Pb/c4*1-2;/h4*1H2,2H3;",C8H20Pb,323.4,324.133154,118,270,45,101,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00893116,Nitrogen tetroxide,10544-72-6,WFPZPJSADLPSON-UHFFFAOYSA-N,,[O-][N+](=O)[N+]([O-])=O,InChI=1S/N2O4/c3-1(4)2(5)6,N2O4,92.01,91.985806,53,,28,13,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20904950,"Arsonic acid, calcium salt (1:1)",52740-16-6,MWVQLFPPEDCITP-UHFFFAOYSA-L,Calcium arsonate,[Ca++].[O-][AsH]([O-])=O,"InChI=1S/AsH3O3.Ca/c2-1(3)4;/h1H,(H2,2,3,4);/q;+2/p-2",AsCaHO3,164.005,163.876755,20,,3,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8052306,2-Pentanyl acetate,626-38-0,GQKZRWSUJHVIPE-UHFFFAOYSA-N,Pentan-2-yl acetate,CCCC(C)OC(C)=O,"InChI=1/C7H14O2/c1-4-5-6(2)9-7(3)8/h6H,4-5H2,1-3H3",C7H14O2,130.187,130.099380,72,,68,2,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID101015049,Nickel salt of nitric acid,14216-75-2,,,,,,, ,12,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80890522,Ammonium iron(III) oxalate,2944-67-4,WPADTLKJFUUWIK-UHFFFAOYSA-H,,N.N.N.[Fe].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,"InChI=1S/3C2H2O4.Fe.3H3N/c3*3-1(4)2(5)6;;;;/h3*(H,3,4)(H,5,6);;3*1H3/p-6",C6H9FeN3O12,370.995,370.956850,18,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6064870,Antimony tribromide,7789-61-9,RPJGYLSSECYURW-UHFFFAOYSA-K,Tribromostibane,Br[Sb](Br)Br,InChI=1S/3BrH.Sb/h3*1H;/q;;;+3/p-3,Br3Sb,361.472,357.658820,27,,43,1,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5020104,Sodium arsenite,7784-46-5,PTLRDCMBXHILCL-UHFFFAOYSA-M,,[Na+].[O-][As]=O,"InChI=1S/AsHO2.Na/c2-1-3;/h(H,2,3);/q;+1/p-1",AsNaO2,129.909,129.901194,98,1091,74,34,1,37/56,66.0,56
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026382,Methanethiol,74-93-1,LSDPWZHWYPCBBB-UHFFFAOYSA-N,Methanethiol,CS,"InChI=1S/CH4S/c1-2/h2H,1H3",CH4S,48.1,48.003371,133,357,97,2,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2024115,Formic acid,64-18-6,BDAGIHXWWSANSR-UHFFFAOYSA-N,Formic acid,OC=O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",CH2O2,46.025,46.005479,211,5332,1535,217,2,0/3,0.0,3
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3042556,Arsenic chloride,7784-34-1,OEYOHULQRFXULB-UHFFFAOYSA-N,Arsorous trichloride,Cl[As](Cl)Cl,InChI=1S/AsCl3/c2-1(3)4,AsCl3,181.27,179.828153,63,11,50,2,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022018,Disulfoton,298-04-4,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,"O,O-Diethyl S-[2-(ethylsulfanyl)ethyl] phosphorodithioate",CCOP(=S)(OCC)SCCSCC,"InChI=1S/C8H19O2PS3/c1-4-9-11(12,10-5-2)14-8-7-13-6-3/h4-8H2,1-3H3",C8H19O2PS3,274.39,274.028480,207,102,106,23,2,85/981,9.0,981
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020247,Carbaryl,63-25-2,CVXBEEMKQHEXEN-UHFFFAOYSA-N,Naphthalen-1-yl methylcarbamate,CNC(=O)OC1=C2C=CC=CC2=CC=C1,"InChI=1S/C12H11NO2/c1-13-12(14)15-11-8-4-6-9-5-2-3-7-10(9)11/h2-8H,1H3,(H,13,14)",C12H11NO2,201.225,201.078979,255,1135,153,82,2,119/1003,12.0,1003
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020438,"1,2-Dichloroethane",107-06-2,WSLDOOZREJYCGB-UHFFFAOYSA-N,"1,2-Dichloroethane",ClCCCl,InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,C2H4Cl2,98.95,97.969005,246,414,503,195,1,5/400,1.0,400
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0023872,Ammonia,7664-41-7,QGZKDVFQNNGYKY-UHFFFAOYSA-N,Ammonia,N,InChI=1S/H3N/h1H3,H3N,17.031,17.026549,195,23886,433,1201,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021831,3-Nitrotoluene,99-08-1,QZYHIOPPLUPUJF-UHFFFAOYSA-N,1-Methyl-3-nitrobenzene,CC1=CC(=CC=C1)[N+]([O-])=O,"InChI=1S/C7H7NO2/c1-6-3-2-4-7(5-6)8(9)10/h2-5H,1H3",C7H7NO2,137.138,137.047678,165,33,136,3,2,13/859,2.0,859
